stage_record_id,application_id,stage_id,stage_date,result
3112,873,4,2025-09-22,Passed
3113,873,5,2025-09-27,Rejected
3114,874,1,2025-10-05,Passed
3115,874,2,2025-10-15,Passed
3116,874,3,2025-10-16,Rejected
3117,875,1,2025-07-10,Passed
3118,875,2,2025-07-12,Passed
3119,875,3,2025-07-14,Rejected
3120,876,1,2025-09-10,Passed
3121,876,2,2025-09-16,Rejected
3122,877,1,2025-10-22,Passed
3123,877,2,2025-10-29,Passed
3124,877,3,2025-11-03,Passed
3125,877,4,2025-11-13,Passed
3126,877,5,2025-11-19,Rejected
3127,878,1,2025-09-09,Passed
3128,878,2,2025-09-16,Rejected
3129,879,1,2025-09-19,Passed
3130,879,2,2025-09-25,Passed
3131,879,3,2025-09-28,Rejected
3132,880,1,2025-04-24,Passed
3133,880,2,2025-04-28,Passed
3134,880,3,2025-05-04,Rejected
3135,881,1,2025-03-07,Passed
3136,881,2,2025-03-14,Rejected
3137,882,1,2025-08-05,Passed
3138,882,2,2025-08-14,Passed
3139,882,3,2025-08-15,Rejected
3140,883,1,2025-01-17,Passed
3141,883,2,2025-01-23,Passed
3142,883,3,2025-01-27,Passed
3143,883,4,2025-02-05,Passed
3144,883,5,2025-02-12,Rejected
3145,884,1,2025-07-21,Passed
3146,884,2,2025-07-24,Passed
3147,884,3,2025-07-26,Passed
3148,884,4,2025-08-04,Passed
3149,884,5,2025-08-05,Rejected
3150,885,1,2025-03-31,Passed
3151,885,2,2025-04-08,Passed
3152,885,3,2025-04-15,Passed
3153,885,4,2025-04-19,Rejected
3154,886,1,2025-12-24,Passed
3155,886,2,2025-12-26,Rejected
3156,887,1,2025-06-11,Passed
3157,887,2,2025-06-15,Passed
3158,887,3,2025-06-21,Rejected
3159,888,1,2025-01-07,Passed
3160,888,2,2025-01-09,Passed
3161,888,3,2025-01-16,Passed
3162,888,4,2025-01-20,Rejected
3163,889,1,2025-07-14,Passed
3164,889,2,2025-07-19,Rejected
3165,890,1,2025-11-10,Passed
3166,890,2,2025-11-14,Passed
3167,890,3,2025-11-20,Passed
3168,890,4,2025-11-22,Rejected
3169,891,1,2025-04-06,Passed
3170,891,2,2025-04-16,Passed
3171,891,3,2025-04-26,Passed
3172,891,4,2025-04-28,Rejected
3173,892,1,2025-08-30,Passed
3174,892,2,2025-08-31,Rejected
3175,893,1,2025-06-25,Passed
3176,893,2,2025-06-26,Rejected
3177,894,1,2025-09-13,Passed
3178,894,2,2025-09-18,Passed
3179,894,3,2025-09-22,Passed
3180,894,4,2025-10-01,Passed
3181,894,5,2025-10-04,Passed
3182,894,6,2025-10-09,Rejected
3183,895,1,2025-08-03,Passed
3184,895,2,2025-08-12,Passed
3185,895,3,2025-08-16,Rejected
3186,896,1,2025-07-10,Passed
3187,896,2,2025-07-18,Passed
3188,896,3,2025-07-21,Rejected
3189,897,1,2025-07-25,Passed
3190,897,2,2025-07-31,Passed
3191,897,3,2025-08-01,Rejected
3192,898,1,2025-04-03,Passed
3193,898,2,2025-04-09,Passed
3194,898,3,2025-04-14,Passed
3195,898,4,2025-04-18,Rejected
3196,899,1,2025-10-22,Passed
3197,899,2,2025-10-31,Passed
3198,899,3,2025-11-06,Passed
3199,899,4,2025-11-11,Rejected
3200,900,1,2025-02-21,Passed
3201,900,2,2025-03-01,Passed
3202,900,3,2025-03-08,Passed
3203,900,4,2025-03-11,Passed
3204,900,5,2025-03-12,Rejected
3205,901,1,2025-05-01,Passed
3206,901,2,2025-05-04,Rejected
3207,902,1,2025-07-15,Passed
3208,902,2,2025-07-21,Passed
3209,902,3,2025-07-31,Passed
3210,902,4,2025-08-02,Passed
3211,902,5,2025-08-09,Passed
3212,902,6,2025-08-11,Rejected
3213,903,1,2025-03-18,Passed
3214,903,2,2025-03-21,Passed
3215,903,3,2025-03-28,Passed
3216,903,4,2025-04-04,Passed
3217,903,5,2025-04-11,Passed
3218,903,6,2025-04-17,Rejected
3219,904,1,2025-01-05,Passed
3220,904,2,2025-01-14,Passed
3221,904,3,2025-01-21,Passed
3222,904,4,2025-01-26,Rejected
3223,905,1,2025-09-13,Passed
3224,905,2,2025-09-19,Passed
3225,905,3,2025-09-29,Passed
3226,905,4,2025-10-09,Passed
3227,905,5,2025-10-12,Passed
3228,905,6,2025-10-18,Rejected
3229,906,1,2025-11-19,Passed
3230,906,2,2025-11-27,Passed
3231,906,3,2025-12-04,Passed
3232,906,4,2025-12-06,Passed
3233,906,5,2025-12-10,Rejected
3234,907,1,2025-06-11,Passed
3235,907,2,2025-06-17,Passed
3236,907,3,2025-06-20,Passed
3237,907,4,2025-06-27,Passed
3238,907,5,2025-06-29,Rejected
3239,908,1,2025-06-03,Passed
3240,908,2,2025-06-09,Passed
3241,908,3,2025-06-11,Passed
3242,908,4,2025-06-14,Rejected
3243,909,1,2025-10-18,Passed
3244,909,2,2025-10-26,Passed
3245,909,3,2025-11-05,Passed
3246,909,4,2025-11-06,Rejected
3247,910,1,2025-02-20,Passed
3248,910,2,2025-02-22,Passed
3249,910,3,2025-02-25,Passed
3250,910,4,2025-03-01,Rejected
3251,911,1,2025-01-31,Passed
3252,911,2,2025-02-06,Passed
3253,911,3,2025-02-13,Passed
3254,911,4,2025-02-23,Passed
3255,911,5,2025-02-27,Rejected
3256,912,1,2025-05-11,Passed
3257,912,2,2025-05-19,Passed
3258,912,3,2025-05-28,Passed
3259,912,4,2025-06-03,Rejected
3260,913,1,2025-11-19,Passed
3261,913,2,2025-11-20,Rejected
3262,914,1,2025-06-21,Passed
3263,914,2,2025-06-26,Rejected
3264,915,1,2025-07-04,Passed
3265,915,2,2025-07-09,Passed
3266,915,3,2025-07-11,Passed
3267,915,4,2025-07-18,Passed
3268,915,5,2025-07-24,Rejected
3269,916,1,2025-05-12,Passed
3270,916,2,2025-05-16,Passed
3271,916,3,2025-05-23,Passed
3272,916,4,2025-05-28,Rejected
3273,917,1,2025-07-30,Passed
3274,917,2,2025-08-05,Rejected
3275,918,1,2025-12-14,Passed
3276,918,2,2025-12-17,Rejected
3277,919,1,2025-04-12,Passed
3278,919,2,2025-04-13,Rejected
3279,920,1,2025-11-29,Passed
3280,920,2,2025-12-05,Passed
3281,920,3,2025-12-12,Passed
3282,920,4,2025-12-19,Rejected
3283,921,1,2025-03-31,Passed
3284,921,2,2025-04-03,Rejected
3285,922,1,2025-07-01,Passed
3286,922,2,2025-07-05,Passed
3287,922,3,2025-07-08,Passed
3288,922,4,2025-07-12,Passed
3289,922,5,2025-07-19,Rejected
3290,923,1,2025-09-19,Passed
3291,923,2,2025-09-23,Rejected
3292,924,1,2025-08-17,Passed
3293,924,2,2025-08-20,Passed
3294,924,3,2025-08-25,Passed
3295,924,4,2025-08-31,Rejected
3296,925,1,2025-07-15,Passed
3297,925,2,2025-07-21,Passed
3298,925,3,2025-07-30,Passed
3299,925,4,2025-08-05,Passed
3300,925,5,2025-08-11,Rejected
3301,926,1,2025-08-26,Passed
3302,926,2,2025-09-05,Passed
3303,926,3,2025-09-07,Rejected
3304,927,1,2025-03-27,Passed
3305,927,2,2025-04-01,Passed
3306,927,3,2025-04-02,Rejected
3307,928,1,2025-06-22,Passed
3308,928,2,2025-06-23,Rejected
3309,929,1,2025-11-10,Passed
3310,929,2,2025-11-15,Passed
3311,929,3,2025-11-23,Passed
3312,929,4,2025-11-26,Passed
3313,929,5,2025-12-06,Passed
3314,929,6,2025-12-09,Rejected
3315,930,1,2025-02-06,Passed
3316,930,2,2025-02-12,Passed
3317,930,3,2025-02-18,Rejected
3318,931,1,2025-06-25,Passed
3319,931,2,2025-07-05,Passed
3320,931,3,2025-07-09,Passed
3321,931,4,2025-07-16,Passed
3322,931,5,2025-07-20,Rejected
3323,932,1,2025-06-12,Passed
3324,932,2,2025-06-17,Rejected
3325,933,1,2025-12-30,Passed
3326,933,2,2026-01-07,Passed
3327,933,3,2026-01-13,Passed
3328,933,4,2026-01-19,Passed
3329,933,5,2026-01-24,Rejected
3330,934,1,2025-11-27,Passed
3331,934,2,2025-12-01,Passed
3332,934,3,2025-12-04,Passed
3333,934,4,2025-12-06,Rejected
3334,935,1,2025-08-16,Passed
3335,935,2,2025-08-25,Passed
3336,935,3,2025-08-27,Passed
3337,935,4,2025-09-06,Passed
3338,935,5,2025-09-09,Rejected
3339,936,1,2025-07-05,Passed
3340,936,2,2025-07-15,Passed
3341,936,3,2025-07-23,Passed
3342,936,4,2025-07-31,Passed
3343,936,5,2025-08-05,Rejected
3344,937,1,2025-09-24,Passed
3345,937,2,2025-10-03,Passed
3346,937,3,2025-10-06,Passed
3347,937,4,2025-10-14,Passed
3348,937,5,2025-10-18,Rejected
3349,938,1,2025-07-31,Passed
3350,938,2,2025-08-05,Passed
3351,938,3,2025-08-11,Passed
3352,938,4,2025-08-15,Rejected
3353,939,1,2025-01-12,Passed
3354,939,2,2025-01-15,Passed
3355,939,3,2025-01-21,Rejected
3356,940,1,2025-05-01,Passed
3357,940,2,2025-05-04,Passed
3358,940,3,2025-05-06,Passed
3359,940,4,2025-05-11,Rejected
3360,941,1,2025-12-25,Passed
3361,941,2,2025-12-28,Passed
3362,941,3,2026-01-03,Passed
3363,941,4,2026-01-11,Passed
3364,941,5,2026-01-12,Rejected
3365,942,1,2025-04-18,Passed
3366,942,2,2025-04-24,Passed
3367,942,3,2025-04-28,Passed
3368,942,4,2025-05-01,Rejected
3369,943,1,2025-02-22,Passed
3370,943,2,2025-02-28,Passed
3371,943,3,2025-03-01,Rejected
3372,944,1,2025-08-31,Passed
3373,944,2,2025-09-09,Passed
3374,944,3,2025-09-16,Rejected
3375,945,1,2025-01-14,Passed
3376,945,2,2025-01-16,Rejected
3377,946,1,2025-09-26,Passed
3378,946,2,2025-09-29,Passed
3379,946,3,2025-10-06,Passed
3380,946,4,2025-10-08,Rejected
3381,947,1,2025-02-23,Passed
3382,947,2,2025-03-01,Rejected
3383,948,1,2025-03-21,Passed
3384,948,2,2025-03-28,Passed
3385,948,3,2025-04-03,Passed
3386,948,4,2025-04-05,Rejected
3387,949,1,2025-07-19,Passed
3388,949,2,2025-07-21,Passed
3389,949,3,2025-07-30,Passed
3390,949,4,2025-08-03,Rejected
3391,950,1,2025-05-07,Passed
3392,950,2,2025-05-11,Rejected
3393,951,1,2025-08-15,Passed
3394,951,2,2025-08-17,Passed
3395,951,3,2025-08-23,Passed
3396,951,4,2025-08-28,Rejected
3397,952,1,2025-03-09,Passed
3398,952,2,2025-03-13,Passed
3399,952,3,2025-03-14,Rejected
3400,953,1,2025-03-29,Passed
3401,953,2,2025-04-05,Passed
3402,953,3,2025-04-12,Passed
3403,953,4,2025-04-15,Rejected
3404,954,1,2025-12-06,Passed
3405,954,2,2025-12-12,Passed
3406,954,3,2025-12-14,Passed
3407,954,4,2025-12-17,Rejected
3408,955,1,2025-06-16,Passed
3409,955,2,2025-06-26,Passed
3410,955,3,2025-07-03,Rejected
3411,956,1,2025-08-28,Passed
3412,956,2,2025-09-04,Rejected
3413,957,1,2025-10-04,Passed
3414,957,2,2025-10-07,Passed
3415,957,3,2025-10-17,Passed
3416,957,4,2025-10-18,Rejected
3417,958,1,2025-10-08,Passed
3418,958,2,2025-10-16,Passed
3419,958,3,2025-10-22,Rejected
3420,959,1,2025-12-24,Passed
3421,959,2,2025-12-27,Rejected
3422,960,1,2025-10-30,Passed
3423,960,2,2025-11-04,Passed
3424,960,3,2025-11-12,Passed
3425,960,4,2025-11-15,Passed
3426,960,5,2025-11-23,Passed
3427,960,6,2025-11-26,Rejected
3428,961,1,2025-11-20,Passed
3429,961,2,2025-11-26,Rejected
3430,962,1,2025-10-16,Passed
3431,962,2,2025-10-25,Passed
3432,962,3,2025-10-30,Rejected
3433,963,1,2025-11-24,Passed
3434,963,2,2025-12-01,Passed
3435,963,3,2025-12-05,Rejected
3436,964,1,2025-06-08,Passed
3437,964,2,2025-06-14,Passed
3438,964,3,2025-06-16,Passed
3439,964,4,2025-06-22,Rejected
3440,965,1,2025-09-04,Passed
3441,965,2,2025-09-07,Passed
3442,965,3,2025-09-16,Passed
3443,965,4,2025-09-23,Rejected
3444,966,1,2025-02-15,Passed
3445,966,2,2025-02-18,Rejected
3446,967,1,2025-07-07,Passed
3447,967,2,2025-07-09,Passed
3448,967,3,2025-07-13,Passed
3449,967,4,2025-07-17,Passed
3450,967,5,2025-07-20,Rejected
3451,968,1,2025-03-21,Passed
3452,968,2,2025-03-25,Passed
3453,968,3,2025-03-31,Passed
3454,968,4,2025-04-06,Passed
3455,968,5,2025-04-08,Passed
3456,968,6,2025-04-11,Selected
3457,969,1,2025-01-01,Passed
3458,969,2,2025-01-07,Passed
3459,969,3,2025-01-14,Passed
3460,969,4,2025-01-15,Rejected
3461,970,1,2025-03-11,Passed
3462,970,2,2025-03-15,Passed
3463,970,3,2025-03-21,Passed
3464,970,4,2025-03-26,Rejected
3465,971,1,2025-08-29,Passed
3466,971,2,2025-09-08,Passed
3467,971,3,2025-09-11,Passed
3468,971,4,2025-09-13,Rejected
3469,972,1,2025-09-02,Passed
3470,972,2,2025-09-04,Rejected
3471,973,1,2025-08-09,Passed
3472,973,2,2025-08-12,Passed
3473,973,3,2025-08-14,Passed
3474,973,4,2025-08-21,Passed
3475,973,5,2025-08-29,Passed
3476,973,6,2025-08-30,Rejected
3477,974,1,2025-11-02,Passed
3478,974,2,2025-11-05,Rejected
3479,975,1,2025-01-04,Passed
3480,975,2,2025-01-08,Passed
3481,975,3,2025-01-15,Passed
3482,975,4,2025-01-17,Rejected
3483,976,1,2025-04-07,Passed
3484,976,2,2025-04-12,Passed
3485,976,3,2025-04-20,Passed
3486,976,4,2025-04-23,Rejected
3487,977,1,2025-10-15,Passed
3488,977,2,2025-10-21,Passed
3489,977,3,2025-10-30,Passed
3490,977,4,2025-11-03,Rejected
3491,978,1,2025-05-08,Passed
3492,978,2,2025-05-15,Rejected
3493,979,1,2025-11-27,Passed
3494,979,2,2025-12-01,Passed
3495,979,3,2025-12-08,Passed
3496,979,4,2025-12-14,Rejected
3497,980,1,2025-07-13,Passed
3498,980,2,2025-07-22,Passed
3499,980,3,2025-07-31,Passed
3500,980,4,2025-08-08,Passed
3501,980,5,2025-08-13,Rejected
3502,981,1,2025-02-10,Passed
3503,981,2,2025-02-18,Passed
3504,981,3,2025-02-22,Passed
3505,981,4,2025-02-25,Rejected
3506,982,1,2025-05-03,Passed
3507,982,2,2025-05-08,Rejected
3508,983,1,2025-11-10,Passed
3509,983,2,2025-11-14,Passed
3510,983,3,2025-11-19,Rejected
3511,984,1,2025-12-17,Passed
3512,984,2,2025-12-18,Rejected
3513,985,1,2025-11-29,Passed
3514,985,2,2025-12-07,Passed
3515,985,3,2025-12-09,Passed
3516,985,4,2025-12-19,Passed
3517,985,5,2025-12-20,Rejected
3518,986,1,2025-05-18,Passed
3519,986,2,2025-05-24,Passed
3520,986,3,2025-05-30,Rejected
3521,987,1,2025-02-05,Passed
3522,987,2,2025-02-08,Passed
3523,987,3,2025-02-13,Rejected
3524,988,1,2025-05-29,Passed
3525,988,2,2025-06-05,Passed
3526,988,3,2025-06-06,Rejected
3527,989,1,2025-08-22,Passed
3528,989,2,2025-09-01,Passed
3529,989,3,2025-09-02,Rejected
3530,990,1,2025-05-20,Passed
3531,990,2,2025-05-30,Passed
3532,990,3,2025-06-08,Passed
3533,990,4,2025-06-12,Passed
3534,990,5,2025-06-18,Passed
3535,990,6,2025-06-19,Rejected
3536,991,1,2025-06-14,Passed
3537,991,2,2025-06-19,Rejected
3538,992,1,2025-01-26,Passed
3539,992,2,2025-01-29,Passed
3540,992,3,2025-02-02,Passed
3541,992,4,2025-02-03,Rejected
3542,993,1,2025-01-12,Passed
3543,993,2,2025-01-17,Passed
3544,993,3,2025-01-26,Passed
3545,993,4,2025-02-05,Passed
3546,993,5,2025-02-06,Rejected
3547,994,1,2025-05-25,Passed
3548,994,2,2025-05-28,Rejected
3549,995,1,2025-08-13,Passed
3550,995,2,2025-08-17,Passed
3551,995,3,2025-08-24,Rejected
3552,996,1,2025-04-30,Passed
3553,996,2,2025-05-03,Rejected
3554,997,1,2025-01-08,Passed
3555,997,2,2025-01-14,Rejected
3556,998,1,2025-06-25,Passed
3557,998,2,2025-06-28,Passed
3558,998,3,2025-06-30,Passed
3559,998,4,2025-07-05,Passed
3560,998,5,2025-07-15,Passed
3561,998,6,2025-07-24,Selected
3562,999,1,2025-09-13,Passed
3563,999,2,2025-09-16,Passed
3564,999,3,2025-09-20,Rejected
3565,1000,1,2025-12-23,Passed
3566,1000,2,2025-12-29,Passed
3567,1000,3,2026-01-01,Passed
3568,1000,4,2026-01-09,Passed
3569,1000,5,2026-01-15,Passed
3570,1000,6,2026-01-20,Rejected
3571,1001,1,2025-03-16,Passed
3572,1001,2,2025-03-22,Passed
3573,1001,3,2025-03-31,Passed
3574,1001,4,2025-04-07,Passed
3575,1001,5,2025-04-11,Rejected
3576,1002,1,2025-07-20,Passed
3577,1002,2,2025-07-24,Rejected
3578,1003,1,2025-08-29,Passed
3579,1003,2,2025-09-02,Passed
3580,1003,3,2025-09-12,Passed
3581,1003,4,2025-09-22,Passed
3582,1003,5,2025-09-23,Rejected
3583,1004,1,2025-05-09,Passed
3584,1004,2,2025-05-13,Passed
3585,1004,3,2025-05-20,Passed
3586,1004,4,2025-05-24,Passed
3587,1004,5,2025-05-30,Passed
3588,1004,6,2025-05-31,Rejected
3589,1005,1,2025-01-07,Passed
3590,1005,2,2025-01-13,Rejected
3591,1006,1,2025-05-08,Passed
3592,1006,2,2025-05-17,Passed
3593,1006,3,2025-05-21,Passed
3594,1006,4,2025-05-26,Rejected
3595,1007,1,2025-08-15,Passed
3596,1007,2,2025-08-25,Passed
3597,1007,3,2025-09-01,Passed
3598,1007,4,2025-09-06,Rejected
3599,1008,1,2025-01-18,Passed
3600,1008,2,2025-01-26,Passed
3601,1008,3,2025-01-28,Passed
3602,1008,4,2025-01-30,Rejected
3603,1009,1,2025-02-18,Passed
3604,1009,2,2025-02-21,Passed
3605,1009,3,2025-03-02,Passed
3606,1009,4,2025-03-07,Passed
3607,1009,5,2025-03-14,Rejected
3608,1010,1,2025-04-17,Passed
3609,1010,2,2025-04-24,Rejected
3610,1011,1,2025-12-15,Passed
3611,1011,2,2025-12-19,Passed
3612,1011,3,2025-12-23,Rejected
3613,1012,1,2025-06-15,Passed
3614,1012,2,2025-06-23,Passed
3615,1012,3,2025-06-24,Rejected
3616,1013,1,2025-01-22,Passed
3617,1013,2,2025-01-25,Passed
3618,1013,3,2025-01-28,Passed
3619,1013,4,2025-02-04,Passed
3620,1013,5,2025-02-11,Rejected
3621,1014,1,2025-10-09,Passed
3622,1014,2,2025-10-13,Passed
3623,1014,3,2025-10-22,Passed
3624,1014,4,2025-11-01,Passed
3625,1014,5,2025-11-07,Passed
3626,1014,6,2025-11-13,Rejected
3627,1015,1,2025-05-10,Passed
3628,1015,2,2025-05-15,Passed
3629,1015,3,2025-05-19,Rejected
3630,1016,1,2025-06-02,Passed
3631,1016,2,2025-06-09,Rejected
3632,1017,1,2025-01-27,Passed
3633,1017,2,2025-01-28,Rejected
3634,1018,1,2025-04-22,Passed
3635,1018,2,2025-04-25,Passed
3636,1018,3,2025-04-29,Passed
3637,1018,4,2025-05-02,Rejected
3638,1019,1,2025-05-01,Passed
3639,1019,2,2025-05-11,Passed
3640,1019,3,2025-05-14,Rejected
3641,1020,1,2025-03-27,Passed
3642,1020,2,2025-04-06,Passed
3643,1020,3,2025-04-11,Passed
3644,1020,4,2025-04-15,Rejected
3645,1021,1,2025-10-27,Passed
3646,1021,2,2025-11-03,Passed
3647,1021,3,2025-11-13,Passed
3648,1021,4,2025-11-20,Rejected
3649,1022,1,2025-05-05,Passed
3650,1022,2,2025-05-13,Passed
3651,1022,3,2025-05-20,Rejected
3652,1023,1,2025-10-25,Passed
3653,1023,2,2025-10-28,Passed
3654,1023,3,2025-11-07,Passed
3655,1023,4,2025-11-10,Passed
3656,1023,5,2025-11-11,Rejected
3657,1024,1,2025-09-01,Passed
3658,1024,2,2025-09-08,Passed
3659,1024,3,2025-09-14,Passed
3660,1024,4,2025-09-17,Rejected
3661,1025,1,2025-03-21,Passed
3662,1025,2,2025-03-28,Passed
3663,1025,3,2025-04-01,Passed
3664,1025,4,2025-04-02,Rejected
3665,1026,1,2025-02-15,Passed
3666,1026,2,2025-02-20,Passed
3667,1026,3,2025-02-25,Rejected
3668,1027,1,2025-09-13,Passed
3669,1027,2,2025-09-21,Passed
3670,1027,3,2025-10-01,Passed
3671,1027,4,2025-10-02,Rejected
3672,1028,1,2025-11-13,Passed
3673,1028,2,2025-11-19,Passed
3674,1028,3,2025-11-20,Rejected
3675,1029,1,2025-11-17,Passed
3676,1029,2,2025-11-23,Passed
3677,1029,3,2025-11-25,Passed
3678,1029,4,2025-12-05,Passed
3679,1029,5,2025-12-08,Rejected
3680,1030,1,2025-07-02,Passed
3681,1030,2,2025-07-08,Rejected
3682,1031,1,2025-12-26,Passed
3683,1031,2,2025-12-27,Rejected
3684,1032,1,2025-02-24,Passed
3685,1032,2,2025-02-27,Passed
3686,1032,3,2025-03-04,Rejected
3687,1033,1,2025-04-30,Passed
3688,1033,2,2025-05-06,Rejected
3689,1034,1,2025-11-27,Passed
3690,1034,2,2025-12-04,Rejected
3691,1035,1,2025-08-13,Passed
3692,1035,2,2025-08-16,Passed
3693,1035,3,2025-08-21,Rejected
3694,1036,1,2025-01-11,Passed
3695,1036,2,2025-01-14,Passed
3696,1036,3,2025-01-18,Rejected
3697,1037,1,2025-07-03,Passed
3698,1037,2,2025-07-06,Rejected
3699,1038,1,2025-05-09,Passed
3700,1038,2,2025-05-12,Passed
3701,1038,3,2025-05-22,Passed
3702,1038,4,2025-05-29,Passed
3703,1038,5,2025-06-01,Rejected
3704,1039,1,2025-09-06,Passed
3705,1039,2,2025-09-08,Rejected
3706,1040,1,2025-10-14,Passed
3707,1040,2,2025-10-16,Passed
3708,1040,3,2025-10-21,Passed
3709,1040,4,2025-10-28,Rejected
3710,1041,1,2025-12-23,Passed
3711,1041,2,2025-12-25,Passed
3712,1041,3,2025-12-27,Passed
3713,1041,4,2026-01-04,Passed
3714,1041,5,2026-01-08,Rejected
3715,1042,1,2025-10-18,Passed
3716,1042,2,2025-10-28,Passed
3717,1042,3,2025-11-06,Passed
3718,1042,4,2025-11-13,Passed
3719,1042,5,2025-11-20,Passed
3720,1042,6,2025-11-21,Rejected
3721,1043,1,2025-06-28,Passed
3722,1043,2,2025-07-01,Passed
3723,1043,3,2025-07-06,Passed
3724,1043,4,2025-07-16,Passed
3725,1043,5,2025-07-23,Rejected
3726,1044,1,2025-08-28,Passed
3727,1044,2,2025-09-02,Passed
3728,1044,3,2025-09-03,Rejected
3729,1045,1,2025-11-03,Passed
3730,1045,2,2025-11-12,Passed
3731,1045,3,2025-11-14,Passed
3732,1045,4,2025-11-19,Passed
3733,1045,5,2025-11-21,Rejected
3734,1046,1,2025-10-11,Passed
3735,1046,2,2025-10-20,Passed
3736,1046,3,2025-10-26,Rejected
3737,1047,1,2025-09-29,Passed
3738,1047,2,2025-10-05,Passed
3739,1047,3,2025-10-07,Rejected
3740,1048,1,2025-06-01,Passed
3741,1048,2,2025-06-08,Passed
3742,1048,3,2025-06-15,Rejected
3743,1049,1,2025-10-05,Passed
3744,1049,2,2025-10-11,Passed
3745,1049,3,2025-10-18,Rejected
3746,1050,1,2025-01-01,Passed
3747,1050,2,2025-01-06,Passed
3748,1050,3,2025-01-12,Passed
3749,1050,4,2025-01-22,Passed
3750,1050,5,2025-01-23,Rejected
3751,1051,1,2025-09-17,Passed
3752,1051,2,2025-09-25,Passed
3753,1051,3,2025-09-30,Rejected
3754,1052,1,2025-04-05,Passed
3755,1052,2,2025-04-08,Passed
3756,1052,3,2025-04-12,Passed
3757,1052,4,2025-04-17,Rejected
3758,1053,1,2025-11-14,Passed
3759,1053,2,2025-11-24,Passed
3760,1053,3,2025-12-01,Passed
3761,1053,4,2025-12-08,Rejected
3762,1054,1,2025-11-14,Passed
3763,1054,2,2025-11-19,Passed
3764,1054,3,2025-11-25,Rejected
3765,1055,1,2025-02-02,Passed
3766,1055,2,2025-02-05,Passed
3767,1055,3,2025-02-07,Passed
3768,1055,4,2025-02-15,Passed
3769,1055,5,2025-02-18,Passed
3770,1055,6,2025-02-26,Selected
3771,1056,1,2025-07-18,Passed
3772,1056,2,2025-07-26,Passed
3773,1056,3,2025-07-28,Passed
3774,1056,4,2025-08-05,Passed
3775,1056,5,2025-08-13,Passed
3776,1056,6,2025-08-19,Rejected
3777,1057,1,2025-12-16,Passed
3778,1057,2,2025-12-26,Passed
3779,1057,3,2025-12-27,Rejected
3780,1058,1,2025-10-10,Passed
3781,1058,2,2025-10-17,Rejected
3782,1059,1,2025-05-25,Passed
3783,1059,2,2025-06-01,Rejected
3784,1060,1,2025-11-25,Passed
3785,1060,2,2025-12-02,Rejected
3786,1061,1,2025-02-19,Passed
3787,1061,2,2025-02-24,Passed
3788,1061,3,2025-02-27,Rejected
3789,1062,1,2025-02-04,Passed
3790,1062,2,2025-02-12,Passed
3791,1062,3,2025-02-19,Rejected
3792,1063,1,2025-03-08,Passed
3793,1063,2,2025-03-10,Passed
3794,1063,3,2025-03-15,Rejected
3795,1064,1,2025-01-17,Passed
3796,1064,2,2025-01-23,Passed
3797,1064,3,2025-01-28,Rejected
3798,1065,1,2025-09-06,Passed
3799,1065,2,2025-09-16,Passed
3800,1065,3,2025-09-24,Passed
3801,1065,4,2025-09-29,Passed
3802,1065,5,2025-10-01,Passed
3803,1065,6,2025-10-07,Rejected
3804,1066,1,2025-01-17,Passed
3805,1066,2,2025-01-18,Rejected
3806,1067,1,2025-07-18,Passed
3807,1067,2,2025-07-25,Rejected
3808,1068,1,2025-09-27,Passed
3809,1068,2,2025-10-04,Passed
3810,1068,3,2025-10-06,Passed
3811,1068,4,2025-10-09,Rejected
3812,1069,1,2025-10-30,Passed
3813,1069,2,2025-11-05,Passed
3814,1069,3,2025-11-12,Rejected
3815,1070,1,2025-07-07,Passed
3816,1070,2,2025-07-09,Passed
3817,1070,3,2025-07-16,Passed
3818,1070,4,2025-07-23,Rejected
3819,1071,1,2025-02-06,Passed
3820,1071,2,2025-02-15,Passed
3821,1071,3,2025-02-17,Passed
3822,1071,4,2025-02-24,Passed
3823,1071,5,2025-03-03,Rejected
3824,1072,1,2025-04-17,Passed
3825,1072,2,2025-04-25,Passed
3826,1072,3,2025-04-28,Passed
3827,1072,4,2025-05-08,Passed
3828,1072,5,2025-05-11,Passed
3829,1072,6,2025-05-14,Rejected
3830,1073,1,2025-02-10,Passed
3831,1073,2,2025-02-16,Passed
3832,1073,3,2025-02-25,Passed
3833,1073,4,2025-03-01,Passed
3834,1073,5,2025-03-03,Passed
3835,1073,6,2025-03-05,Selected
3836,1074,1,2025-11-24,Passed
3837,1074,2,2025-12-04,Passed
3838,1074,3,2025-12-09,Rejected
3839,1075,1,2025-10-13,Passed
3840,1075,2,2025-10-23,Passed
3841,1075,3,2025-10-24,Rejected
3842,1076,1,2025-08-01,Passed
3843,1076,2,2025-08-04,Rejected
3844,1077,1,2025-12-29,Passed
3845,1077,2,2025-12-30,Rejected
3846,1078,1,2025-11-12,Passed
3847,1078,2,2025-11-19,Passed
3848,1078,3,2025-11-21,Passed
3849,1078,4,2025-11-24,Rejected
3850,1079,1,2025-01-21,Passed
3851,1079,2,2025-01-31,Passed
3852,1079,3,2025-02-10,Passed
3853,1079,4,2025-02-15,Passed
3854,1079,5,2025-02-22,Passed
3855,1079,6,2025-02-28,Rejected
3856,1080,1,2025-06-05,Passed
3857,1080,2,2025-06-13,Passed
3858,1080,3,2025-06-15,Rejected
3859,1081,1,2025-09-23,Passed
